c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100,l1_sim_cc_5,l1_sim_cc_10,l1_sim_cc_25,l1_sim_cc_50,l1_sim_cc_75,l1_sim_cc_100,l2_sim_wiki_5,l2_sim_wiki_10,l2_sim_wiki_25,l2_sim_wiki_50,l2_sim_wiki_75,l2_sim_wiki_100,l2_sim_polyglot_5,l2_sim_polyglot_10,l2_sim_polyglot_25,l2_sim_polyglot_50,l2_sim_polyglot_75,l2_sim_polyglot_100,l1_sim_polyglot_5,l1_sim_polyglot_10,l1_sim_polyglot_25,l1_sim_polyglot_50,l1_sim_polyglot_75,l1_sim_polyglot_100
could,would,person_1826,podria,vols,Catalan,RV,ca,0.7784546613693237,0.6931021809577942,0.6290518045425415,0.6093465089797974,0.5956603288650513,0.5844718217849731,0.35694319009780884,0.3595772981643677,0.33953073620796204,0.3402018547058105,0.33859530091285706,0.3345327377319336,0.7673077583312988,0.6807084083557129,0.5876848697662354,0.5218649506568909,0.4855762720108032,0.4634557366371155,0.9544217586517334,0.9239928126335144,0.7908883094787598,0.6840147972106934,0.6275244951248169,0.5937533378601074,0.29461318254470825,0.2666885256767273,0.2563305199146271,0.23473374545574188,0.22363492846488953,0.21919415891170502
very,completely,person_1826,molt,completament,Catalan,RY,ca,0.3727774322032929,0.3519348502159119,0.3273026943206787,0.3097998797893524,0.3100596070289612,0.3053484559059143,0.5842733383178711,0.5571449995040894,0.5284780263900757,0.5315261483192444,0.5297608375549316,0.5236373543739319,0.3171525597572327,0.2728243470191956,0.2626913785934448,0.2733959257602692,0.2679146230220795,0.2678299844264984,0.6003862619400024,0.624634861946106,0.6422821283340454,0.6347472667694092,0.6307203769683838,0.6205670833587646,0.6597851514816284,0.6475522518157959,0.6621649861335754,0.6560992002487183,0.638749361038208,0.624976396560669
revealing,discovering,person_1826,revelar,descobrir,Catalan,RV,ca,0.4477751851081848,0.42963945865631104,0.3822805285453797,0.3713699579238892,0.3473439514636993,0.3415257930755615,0.5288177132606506,0.5271579027175903,0.5013114809989929,0.4958650171756744,0.4979605078697205,0.4882426261901856,0.3724309206008911,0.32756200432777405,0.30739057064056396,0.295357346534729,0.2671818137168884,0.2594576179981232,0.7029107809066772,0.7018504142761229,0.683009922504425,0.660504937171936,0.6476683616638184,0.6323455572128296,0.6999272704124451,0.7226638197898865,0.7137908339500427,0.7060148119926453,0.7036076784133911,0.6999317407608032
failing,fault,person_2687,fracassant,culpa,Catalan,RN,ca,0.31159937381744385,0.2979334890842438,0.28840988874435425,0.2817487120628357,0.2729455828666687,0.2713322043418884,0.27892810106277466,0.28106823563575745,0.2928808629512787,0.2909650206565857,0.2917642593383789,0.2832933068275452,0.1521064043045044,0.1743127703666687,0.15815359354019165,0.1500459611415863,0.14915631711483002,0.14776387810707092,0.1511332392692566,0.1467452049255371,0.12451468408107758,0.13874946534633634,0.12948377430438995,0.13259147107601166,-0.06042773276567459,-0.03437511622905731,-0.03726692870259285,-0.033136382699012756,-0.030323032289743423,-0.02536545693874359
cook,cooker,person_1826,cuiner,cocció,Catalan,RN,ca,0.4868327081203461,0.485220193862915,0.480916291475296,0.4590902030467987,0.4472072720527649,0.4318282604217529,0.2572118043899536,0.2583264708518982,0.2723946869373321,0.29393014311790466,0.2858642339706421,0.28028932213783264,0.4898771941661834,0.4429945349693297,0.4200961887836456,0.4231535792350769,0.4233701229095459,0.417138397693634,0.2203187197446823,0.20197847485542295,0.19530878961086276,0.1632300317287445,0.15839846432209015,0.15569311380386353,0.08044024556875229,0.052123576402664185,0.04324478283524513,0.037858929485082626,0.03400183469057083,0.038674674928188324
tell,explain,person_1826,dir,explicar,Catalan,RV,ca,0.5295467972755432,0.470090389251709,0.4800134599208832,0.449648916721344,0.4330701231956482,0.4229810833930969,0.5659184455871582,0.5436480045318604,0.5379168987274171,0.5307595729827881,0.5256218314170837,0.5238316655158997,0.4325070083141327,0.3983280658721924,0.39792072772979736,0.3681323230266571,0.3541639447212219,0.3479128479957581,0.703296422958374,0.6745309829711914,0.6526896953582764,0.658437192440033,0.6594551801681519,0.6568506360054016,0.7065008878707886,0.6870086789131165,0.6808589696884155,0.6779866218566895,0.6768097877502441,0.6702390313148499
properly,correctly,person_2687,pròpiament,correctament,Catalan,RY,ca,0.662487268447876,0.5786899328231812,0.5158068537712097,0.5008900165557861,0.4977347850799561,0.4760476350784302,0.2753075957298279,0.2870950996875763,0.29401952028274536,0.3044135570526123,0.311623752117157,0.3160057663917541,0.64162278175354,0.5954447984695435,0.50420081615448,0.4398389160633087,0.4109865128993988,0.3978881239891052,0.8645082116127014,0.8352851867675781,0.8124557733535767,0.7958743572235107,0.7820513844490051,0.7698012590408325,0.566596508026123,0.5474432706832886,0.5620158910751343,0.5358132123947144,0.5339733362197876,0.5388941764831543
opportunity,possibility,person_2687,oportunitat,possibilitat,Catalan,RN,ca,0.32255256175994873,0.3143237829208374,0.2893093824386597,0.27906933426856995,0.2690611183643341,0.2599550485610962,0.6155581474304199,0.633658766746521,0.5758086442947388,0.5609958171844482,0.5422419309616089,0.5334247350692749,0.2740115225315094,0.2310687005519867,0.19683139026165009,0.17940697073936462,0.17116886377334595,0.1580011546611786,0.4933428168296814,0.5012337565422058,0.4552711844444275,0.439502626657486,0.4341305494308472,0.42721211910247797,0.5921072363853455,0.5915581583976746,0.6001981496810913,0.6002422571182251,0.588538408279419,0.5804080963134766
needs,necessities,person_2687,necessitats,necessitats,Catalan,RN,ca,0.304995059967041,0.30453842878341675,0.29261404275894165,0.278163343667984,0.2687973976135254,0.2529365718364716,0.7775276899337769,0.7253308296203613,0.6671894192695618,0.6272121667861938,0.6072989702224731,0.5933439135551453,0.16892895102500916,0.1707887500524521,0.1504906713962555,0.14050815999507904,0.13818132877349856,0.14121349155902865,0.3741362690925598,0.3511427938938141,0.3700879812240601,0.3554010093212128,0.3512938022613525,0.35042524337768555,0.7590664029121399,0.7514225840568542,0.7310078144073486,0.7119897603988647,0.7005478143692017,0.6920338273048401
describe,explain,person_2268,descriure,explicar,Catalan,RV,ca,0.5132830142974854,0.5058315992355347,0.4772343337535858,0.4405991435050965,0.4144973158836365,0.4110540747642517,0.5833580493927002,0.5539604425430298,0.5432817935943604,0.5263302326202393,0.5298859477043152,0.5272389650344849,0.439334899187088,0.4740687012672424,0.4203898310661316,0.393921434879303,0.3796076774597168,0.3624333739280701,0.854526162147522,0.8457053303718567,0.820749044418335,0.7993825674057007,0.7839343547821045,0.7744666337966919,0.8329220414161682,0.8228863477706909,0.7946556806564331,0.7927201986312866,0.7862043380737305,0.7775830030441284
have,spend,person_2268,han,gastar,Catalan,RV,ca,0.2353285551071167,0.24295812845230105,0.2378067076206208,0.2301512211561203,0.23065270483493805,0.2246394753456116,0.22976477444171906,0.20972564816474915,0.21806591749191284,0.2318117618560791,0.23802369832992554,0.2388000190258026,0.07236409187316895,0.08432863652706146,0.07942891865968704,0.0905669331550598,0.1034284234046936,0.10897821187973022,0.2830462753772736,0.3442575037479401,0.3401918113231659,0.3396503031253815,0.35405343770980835,0.3503676056861877,0.050216298550367355,0.03537686541676521,0.0363415963947773,0.041163139045238495,0.04944441840052605,0.05496228486299515
suggested,published,person_2268,suggerit,publicat,Catalan,RV,ca,0.2584293484687805,0.2546926736831665,0.2439249008893967,0.2368364036083221,0.2322248369455337,0.2194245606660843,0.30914223194122314,0.31765931844711304,0.29418066143989563,0.2930436730384827,0.28720200061798096,0.2881731986999512,0.18609455227851868,0.1805542409420013,0.1540592908859253,0.15163159370422366,0.14692389965057373,0.1385410726070404,0.6421149373054504,0.6586232185363771,0.6483827233314514,0.6354347467422485,0.6329516172409058,0.6286779046058655,0.5984584093093872,0.5899560451507568,0.6080706119537354,0.6117256879806519,0.5965526103973389,0.5934575200080872
get,take,person_1687,aconseguir,prendre,Catalan,RV,ca,0.4325936138629913,0.4712859988212586,0.4622259736061096,0.4083731770515442,0.38793325424194336,0.3799085319042206,0.4957313537597656,0.4782686233520508,0.4585904479026794,0.4481636285781861,0.4464856684207916,0.4588024318218231,0.28119564056396484,0.3476933240890503,0.350021094083786,0.3185072541236877,0.3075275421142578,0.2955617308616638,0.6939120292663574,0.637823224067688,0.6321061849594116,0.6226727962493896,0.6014722585678101,0.6046229600906372,0.7263473272323608,0.7216705679893494,0.726578950881958,0.7144992351531982,0.7056397199630737,0.7044723629951477
went,came,person_2687,anava,venia,Catalan,RV,ca,0.7321411371231079,0.6577076315879822,0.6109225749969482,0.5761339664459229,0.551633358001709,0.5327784419059753,0.7575914859771729,0.7130489349365234,0.6572563648223877,0.6286050081253052,0.6171746253967285,0.6049675941467285,0.6168377995491028,0.5650584101676941,0.5139936208724976,0.482761412858963,0.4579070508480072,0.4427626132965088,0.842113196849823,0.8062025308609009,0.7380625009536743,0.6931484937667847,0.668531596660614,0.6554556488990784,0.7446866631507874,0.719163179397583,0.69382643699646,0.6786953210830688,0.6652909517288208,0.6543316841125488
get,have,person_2268,aconseguir,han,Catalan,RV,ca,0.4519150257110596,0.4776559770107269,0.4321019351482392,0.4111254811286926,0.4047117829322815,0.3916256427764893,0.3346952795982361,0.3502310216426849,0.3550623655319214,0.3368489146232605,0.33324337005615234,0.3296175003051758,0.3335679769515991,0.3025637269020081,0.29820626974105835,0.2823261022567749,0.2938993275165558,0.2941415309906006,0.5837510228157043,0.5985258221626282,0.5474750995635986,0.5101710557937622,0.501714825630188,0.4882904291152954,0.19769449532032013,0.20067065954208374,0.1871941089630127,0.16825592517852783,0.17177410423755646,0.17669552564620972
get,move,person_2725,aconseguir,moure,Catalan,RV,ca,0.32040661573410034,0.3154994249343872,0.29635298252105713,0.2757052183151245,0.27633267641067505,0.2783181965351105,0.4021434783935547,0.3903786540031433,0.3959151804447174,0.4065758883953095,0.40801066160202026,0.41352635622024536,0.24246348440647125,0.27556586265563965,0.25031930208206177,0.23602327704429624,0.2305566668510437,0.2181794047355652,0.5390258431434631,0.5231234431266785,0.5404484272003174,0.4978985786437988,0.4817557036876679,0.47445824742317205,0.6540282964706421,0.6659625172615051,0.6889499425888062,0.6861826777458191,0.6818681955337524,0.6776449680328369
tell,explain,person_1149,dir,explicar,Catalan,RV,ca,0.5295467972755432,0.470090389251709,0.4800134599208832,0.449648916721344,0.4330701231956482,0.4229810833930969,0.5659184455871582,0.5436480045318604,0.5379168987274171,0.5307595729827881,0.5256218314170837,0.5238316655158997,0.4325070083141327,0.3983280658721924,0.39792072772979736,0.3681323230266571,0.3541639447212219,0.3479128479957581,0.703296422958374,0.6745309829711914,0.6526896953582764,0.658437192440033,0.6594551801681519,0.6568506360054016,0.7065008878707886,0.6870086789131165,0.6808589696884155,0.6779866218566895,0.6768097877502441,0.6702390313148499
event,fact,person_1826,esdeveniment,fet,Catalan,RN,ca,0.2094539105892181,0.20205369591712952,0.18958449363708496,0.1727948635816574,0.16434991359710693,0.1559077799320221,0.3072701394557953,0.3087160587310791,0.3005838990211487,0.292471319437027,0.2921079397201538,0.2925790548324585,0.0736844390630722,0.054761167615652084,0.04315165430307388,0.03577171266078949,0.04190580546855927,0.038743700832128525,0.5210561156272888,0.4775967001914978,0.5039993524551392,0.5115349292755127,0.5084270238876343,0.49606853723526,0.4302058815956116,0.37949246168136597,0.3808782696723938,0.37198129296302795,0.3819931745529175,0.3755556344985962
get,know,person_2725,aconseguir,saber,Catalan,RV,ca,0.4686714410781861,0.4840718507766724,0.42973336577415466,0.4007132649421692,0.394399642944336,0.3850604891777039,0.4859039485454559,0.4743264317512512,0.480654776096344,0.4686627686023712,0.4711597561836242,0.4736557006835938,0.40861207246780396,0.3787120580673218,0.4203135967254639,0.4074506163597107,0.3975441157817841,0.4003608226776123,0.5871549844741821,0.5560311079025269,0.5327712297439575,0.5423902273178101,0.5345796346664429,0.5310127735137941,0.6901675462722778,0.6891326904296875,0.6913872957229614,0.686414361000061,0.6768773794174194,0.6565259695053101
very,much,person_2725,molt,molt,Catalan,RY,ca,0.4732424318790436,0.4299091696739197,0.4056703746318817,0.3941497802734375,0.3832247257232666,0.3775449395179749,0.8672046661376953,0.8226560354232788,0.7694701552391052,0.7282755374908447,0.7032092809677124,0.6864041090011597,0.2255479991436005,0.2266735434532165,0.2672019600868225,0.2639608681201935,0.26047399640083313,0.2601975202560425,0.4941726922988892,0.5207442045211792,0.5367324352264404,0.5377705097198486,0.5200593471527101,0.5174362659454346,0.8909837007522583,0.8662813901901245,0.8039991855621338,0.7438604235649109,0.7038171291351318,0.6764155030250549
tell,show,person_1172,dir,mostrar,Catalan,RV,ca,0.2722434401512146,0.2542533278465271,0.2416311204433441,0.22394177317619324,0.2080293744802475,0.20469382405281067,0.4880255460739136,0.4631486535072327,0.4578524827957153,0.4568442702293396,0.4590525329113007,0.4580373167991638,0.258303701877594,0.2421095371246338,0.20972049236297607,0.1977868974208832,0.1859222948551178,0.18001222610473633,0.2272936999797821,0.2146196961402893,0.209001898765564,0.1948591768741608,0.19061052799224854,0.18896743655204773,0.6990535259246826,0.6664705276489258,0.6733332872390747,0.6513490676879883,0.6469517946243286,0.644432544708252
do,make,person_1172,fer,fer,Catalan,RV,ca,0.3964872360229492,0.3972426652908325,0.3771708309650421,0.37742733955383295,0.3655977249145508,0.3614171445369721,0.8120189905166626,0.7718639969825745,0.7359066009521484,0.711006760597229,0.6960633993148804,0.6850626468658447,0.3091330826282501,0.3150253593921661,0.3222962021827698,0.3223215043544769,0.3217576444149017,0.3223313093185425,0.6403530836105347,0.6179912090301514,0.6103459596633911,0.6167889833450317,0.6133259534835815,0.602141261100769,0.8316015005111694,0.8117775917053223,0.7889129519462585,0.7684653997421265,0.7530346512794495,0.7416089773178101
price,prize,person_1172,preu,premi,Catalan,RN,ca,0.1822480261325836,0.18022014200687408,0.16955360770225525,0.16104277968406674,0.15076594054698944,0.14180898666381836,0.25147691369056696,0.2586205005645752,0.2441378235816956,0.2364605367183685,0.22353634238243106,0.21636143326759336,0.1066201478242874,0.09925580769777298,0.10235561430454254,0.0996401309967041,0.10164400190114976,0.09777985513210297,0.4862315654754639,0.4743323922157288,0.4954355955123901,0.485804557800293,0.4708588123321533,0.4689516425132752,0.46866846084594727,0.435067355632782,0.4602136015892029,0.4459461569786072,0.44040122628211975,0.428309828042984
giving,having,person_1172,donant,tenir,Catalan,RV,ca,0.330628901720047,0.31710875034332275,0.33515816926956177,0.3469104766845703,0.3519787490367889,0.3430786430835724,0.4663768708705902,0.4354333877563477,0.4325010776519776,0.4285519123077393,0.428193747997284,0.4247264564037323,0.2964417338371277,0.2961020767688751,0.32831114530563354,0.3020464777946472,0.2832304835319519,0.2676786482334137,0.3225714564323425,0.3236760497093201,0.3108230829238892,0.3128070831298828,0.30278724431991577,0.3005599975585937,0.39586693048477173,0.3975374698638916,0.39323675632476807,0.3893272876739502,0.38272538781166077,0.38150936365127563
raise,rise,person_1172,recaptar,aixecarà,Catalan,RV,ca,0.3287564516067505,0.28102612495422363,0.2514657974243164,0.2426495552062989,0.2289995551109314,0.22754234075546265,0.2293122410774231,0.2464556097984314,0.2504861056804657,0.24003711342811584,0.2395166903734207,0.2372094690799713,0.2755617499351501,0.2483036071062088,0.2004632651805877,0.19350886344909668,0.1783370077610016,0.17159053683280945,0.4338439404964447,0.4031389951705933,0.3914900422096253,0.3605697154998779,0.35289284586906433,0.3431453108787537,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
anymore,more,person_2268,ja,més,Catalan,RY,ca,0.19899359345436096,0.1864926666021347,0.18203768134117126,0.1711995154619217,0.1784077137708664,0.17664358019828796,0.1309926211833954,0.11792270839214325,0.10341422259807588,0.09830549359321594,0.08717411756515503,0.07752807438373566,0.19087304174900047,0.17376258969306946,0.17492064833641052,0.1630365252494812,0.1594802737236023,0.15946181118488312,0.011379970237612724,-0.0009502358734607695,0.000233478844165802,-0.014531521126627922,-0.006659671664237976,-0.0012301290407776833,0.5074887871742249,0.47884121537208557,0.44799816608428955,0.4410459101200104,0.42905861139297485,0.42820215225219727
overall,global,person_1172,global,global,Catalan,RJ,ca,0.18720407783985127,0.16119177639484406,0.1257982850074768,0.1255633383989334,0.12757742404937744,0.12887278199195862,0.8132263422012329,0.7682369947433472,0.6916792988777161,0.6406837701797485,0.6155960559844971,0.5999032258987427,0.17852652072906494,0.19520273804664606,0.17038363218307495,0.15571030974388125,0.1585906744003296,0.15811583399772644,0.571080207824707,0.5631365776062012,0.5399026870727539,0.5327596664428711,0.5218969583511353,0.5187548995018005,0.8500307202339172,0.8377315402030945,0.8135116696357727,0.7888780832290649,0.7703202366828918,0.7547652721405029
